,m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03
958,546.0,19305.666666666664,19247.333333333332,728191.3333333333,687073.4166666666,765557.6666666666,28757107.900000002,26143883.933333334,27253048.633333333,33094424.8,45574.546805046964,6519.20136345143,87059.79039479047,-213429.0397328809,13011.442449722905,-275441.49523208477,-30632.35666583851,0.15287521235038362,0.02186800226573357,0.29203327025315806,-0.030638810718047645,0.0018678579207626609,-0.039541010196522584,-0.004397428667190689
959,5086.5,321119.0,406182.1666666666,22954765.583333332,25706012.875,40923137.08333333,1759229883.6000001,1845780680.1,2545221935.366667,4615637152.05,2682001.961786099,63073.490780338645,8487483.388645876,-28579994.56533885,4765323.266116977,-48395583.821712375,-7812621.271614075,0.10366233652691359,0.0024378600464722952,0.3280506024367212,-0.01548868401433196,0.002582526253680381,-0.026227573409432933,-0.004233983387331833
960,4889.0,323800.6666666666,325084.6666666666,23955909.5,21668417.75,26104552.166666664,1901455906.4,1619721905.1333332,1728169982.8,2323413267.4,2510445.8604463562,137914.21353492513,4488671.515863277,-17690657.967465878,8551464.741603017,-19086917.767117143,-9289986.1497221,0.10502937603617474,0.005769908852572315,0.18779228660945843,-0.010585073859316622,0.005116705442029199,-0.011420515544599533,-0.005558594243791319
961,612.5,22682.833333333332,22420.5,898967.4166666666,834180.2916666666,941415.4166666666,37312479.45,33235274.78333333,34708494.31666666,43227862.35,58949.57498866215,3877.4920748298755,120715.30197278911,-345340.71885638684,41472.36970986193,-438998.9336321186,-70095.5359376967,0.15713339438877044,0.010335672336072972,0.321773399677572,-0.0371948281165801,0.004466770290088683,-0.04728226064357897,-0.007549620616925909
962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,6597.0,427007.1666666666,603776.3333333333,30910695.333333332,37886765.08333333,69887234.16666666,2393744808.65,2692264615.95,4232108536.2166667,9078515517.1,3271598.715977803,-1194153.7278013527,14627894.968024187,-30551178.9721303,17818369.262416005,-72931077.13208616,4662012.732019424,0.07517389636613486,-0.027438936242565017,0.3361157513024335,-0.008642945294743652,0.005040826441332745,-0.02063224173817858,0.001318885959949344
964,543.0,18772.166666666664,18688.0,694321.3333333333,647492.5,726607.1666666666,26918286.950000003,24050409.816666666,24933341.983333334,30705420.200000003,45344.829905872815,1425.7400245548924,83437.10405156529,-220492.42105882615,55924.4832193451,-284483.6023367867,-44819.084894973785,0.15379000744744875,0.004835492148709653,0.2829824895168893,-0.032091801123889825,0.008139587677495346,-0.04140546484708512,-0.00652324080844709
965,5319.5,357603.5,360800.6666666666,26732041.25,23970892.708333332,29601023.75,2138545002.8500001,1786668020.1666667,1930300447.5333333,2694162919.5,2692138.3996851183,-283939.7387638241,5129340.120502662,-20475157.234212637,11714995.329976052,-21111978.917429447,-9363309.109966278,0.0951383809177669,-0.010034241563273092,0.1812674691235207,-0.009920880362627033,0.005676296684219144,-0.010229441203418236,-0.004536828138396632
966,5363.0,352939.5,358821.5,25980431.0,23721990.083333332,29048244.333333332,2054299419.5500002,1760387651.9333334,1905053295.6,2609210034.55,2753451.574258808,107915.72210827097,5040623.8108179495,-17884800.235704422,7914658.446000904,-21054814.30964881,-8821477.200883865,0.09573303972571395,0.003752054406259607,0.17525430410132106,-0.008491112623198474,0.0037576185002602992,-0.00999613063649729,-0.004188146103312197
967,6119.0,414783.3333333333,426521.1666666666,31758392.166666664,29205541.916666664,36129948.33333333,2623056589.6000004,2262454675.55,2460812215.7833333,3401125724.65,3641834.949619584,293322.3959570378,6399550.292036641,-23453729.71742153,8988919.60017991,-29188899.419677436,-9443817.455355167,0.0972656185528283,0.007834013532419718,0.17091829427357683,-0.008007755105537407,0.003069066953907041,-0.009965901422464103,-0.0032243817232919655
968,5156.0,341625.3333333333,364031.6666666666,25377111.666666664,24138837.333333332,31586943.333333332,2024068234.4,1804770884.2,2067548994.6333332,3058165564.1000004,2741760.9344884045,18891.742005001754,5885032.096694257,-20690147.774562836,10554427.543253064,-28000739.635042727,-2991090.599720955,0.1031344523515052,0.0007106343376416004,0.22137216805769594,-0.010838802948936098,0.0055290741094071675,-0.014668551555819209,-0.0015669217042832615
969,2841.0,171961.0,169336.66666666666,11477588.833333332,10152879.916666666,12366480.166666666,813216651.3000001,675856566.6333333,721284417.6,1005216796.4000001,1069075.8023583237,-96786.58691188507,2273235.999902226,-10921448.477371454,3456144.9989395887,-15700186.387596607,-2872940.7921847105,0.13245429100514822,-0.01199147779787187,0.28164500776298407,-0.025386460691871858,0.008033667818218397,-0.03649444168597225,-0.006678033471657769
970,537.5,18719.666666666664,18651.5,697094.4166666666,653801.125,733540.9166666666,27217316.8,24492791.366666667,25558591.1,31465814.85,45139.21645994845,4219.98484496132,86325.19155038754,-204743.2681747675,9349.633214658825,-281519.6740143262,20555.263744302094,0.15624174437191463,0.01460676203772442,0.2988000140197298,-0.03056774909095318,0.0013958810208801508,-0.04203030866974011,0.0030688586259053777
971,5753.0,384062.8333333333,409649.8333333333,28814941.666666664,27638992.0,35683222.0,2326555998.15,2099244955.8666666,2394082271.9666667,3457108055.8500004,3175404.043161057,291299.3762336597,6513573.825129889,-21063936.91411209,8546089.391995162,-29568140.971066356,-11377049.1098423,0.09594232648518353,0.008801380699798576,0.19680249128040211,-0.008390804652471724,0.0034043287787645267,-0.01177844843708893,-0.004532039617831722
972,780.0,28983.5,29941.5,1159581.1666666665,1111716.3333333333,1314064.5,48860420.550000004,44579308.06666666,48186521.266666666,62912443.95,82602.61249999981,-859.9041666667908,164713.95865384606,-366433.787013866,130906.22446047934,-575907.957099352,-175540.93822854757,0.13577023750821798,-0.001413386204251793,0.27073300238962206,-0.021565473802697816,0.007704133336661233,-0.033893512011547465,-0.010330989223233087
973,5125.0,340990.8333333333,358661.8333333333,25410200.333333332,23818391.416666664,30819487.0,2033152684.15,1782364484.4333334,2017798072.1333332,2952480558.05,2722444.5445799455,-45100.76542005688,5719328.816579945,-19784419.215947628,10089139.701334089,-26457675.88915366,-4862588.758641243,0.10365047641470347,-0.0017171023122448785,0.21774958016723173,-0.010521765817203002,0.0053656144300113645,-0.014070742574476892,-0.0025860258835673088
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,1318.5,49938.666666666664,55793.666666666664,2052779.9166666665,2130520.0416666665,2675208.583333333,89484309.5,88321439.41666667,102227352.91666667,139549334.0,161334.76805502898,17314.64024248952,314242.91013567615,-486701.8050683141,144375.70367946755,-562517.571899347,-249850.1662889123,0.09280421483947998,0.009959859318012732,0.1807612016652702,-0.007710146348974986,0.0022871454204873905,-0.008911191119591728,-0.003958032058526803
976,1298.0,49234.0,53209.166666666664,2031577.6666666665,2016356.9166666665,2473100.5,89007423.0,83335812.71666667,93098314.58333333,125104733.65,164099.42629686673,-1902.0291474063415,291886.77321948344,-500463.8638417125,199244.4147732677,-552085.4514753073,-206299.18203289807,0.09739971313984697,-0.0011289319988594172,0.17324672378477463,-0.008244911406507167,0.0032824598672053823,-0.009095353261459656,-0.0033986839050463573
977,7071.5,462899.8333333333,629999.5,34160902.916666664,40400758.791666664,70917141.58333333,2705604261.9500003,2948380963.2166667,4415957756.65,8972862156.65,3859516.266022846,-838958.8849342465,14790524.88245657,-35853015.74493122,14824588.893061697,-76787157.91453898,19484471.533744812,0.077180890342517,-0.016777126778821854,0.2957743407148507,-0.008526029433142833,0.003525362612051837,-0.01826037656425886,0.004633506396443879
978,5151.0,346961.5,414910.0,26186702.666666664,26993500.25,41953759.5,2111140089.95,1997753851.3166666,2626109914.3166666,4745505439.2,2816040.17739274,-954043.1328382827,8533004.675694041,-32112227.13358903,16955495.549218386,-46119799.18894112,-8501995.109732628,0.10613429684234016,-0.03595712087986047,0.32160210584981364,-0.01686326062881773,0.008903927446320108,-0.024219129698991,-0.0044646968521965345
979,5356.0,363187.0,360904.6666666666,27370021.0,24189066.5,29502046.666666664,2207120902.3,1817655583.9666667,1940843995.2666667,2678784115.4,2742538.3694921583,-283652.53895942494,5183118.656626005,-20762664.266186714,11843321.769027978,-21444423.830058098,-7670279.735279083,0.09560301212003201,-0.009887933536928878,0.18067997197819943,-0.00988966682010584,0.005641207931572682,-0.010214402357494894,-0.0036535056400472067
980,6130.0,376959.0,541714.5,26230581.0,33681146.166666664,60717651.166666664,1959253408.5,2365659548.5833335,3731259384.5833335,7638385694.25,3049816.288580749,368885.7742523104,12845775.226984777,-28864859.00949788,2267102.208577335,-67717224.16836381,2314331.8809719086,0.08116199815793079,0.009816822948468619,0.34185297954287813,-0.00981111246865988,0.0007705838694372464,-0.023016959901403223,0.000786637148185937
981,4952.5,328645.3333333333,379051.8333333333,24500064.916666664,24643952.208333332,36367380.75,1953175795.7,1818516897.2333333,2294074957.9,3904658199.9500003,2691330.9193364754,-509731.00548684597,7355711.420699425,-29826464.85880971,10994819.28662768,-41218535.23896694,-4784333.2742266655,0.10972816901753842,-0.020782226935262927,0.29989948103956493,-0.01727987401281796,0.0063698159659880405,-0.02387983622242351,-0.0027717893020617543
982,1026.0,37147.83333333333,46566.83333333333,1440481.8333333333,1678853.75,2482059.833333333,58679504.050000004,65013843.53333333,88360424.1,146022641.35,95490.09711392713,-7166.682288282085,368541.34727637004,-389969.13665210456,153976.0731660165,-855643.7486208566,-83863.10644844174,0.0907117642217806,-0.00680806087369911,0.35009950571341036,-0.011565431349662631,0.004566514465684149,-0.025376082628997203,-0.0024871532366013156
983,3004.5,173686.3333333333,211028.8333333333,11105137.583333332,11793190.458333332,18400132.416666664,754652732.2,738412774.3333334,990871364.0666666,1790931840.25,1064551.0009476542,-406118.67439350113,3577976.1517214924,-10401868.569917202,5369106.065806732,-15767355.252473742,-4065910.8076019287,0.11792939103550303,-0.0449892282443369,0.39636292515478655,-0.02102232961289614,0.010851042452931857,-0.03186605723896112,-0.008217265638333754
984,5238.5,374787.8333333333,327940.6666666666,30181717.416666664,23901888.458333332,25062026.25,2608879617.75,1977349127.2333333,1828503074.3333333,2158741374.7000003,3367568.325382054,439414.10080944747,4532279.022019137,-32332131.68499708,25037082.120498747,-19572906.100949883,22348360.584679842,0.12271637545496916,0.016012535029715298,0.1651591891813156,-0.016278596873473442,0.012605681886319012,-0.009854575973026839,0.011251963102384575
985,1152.0,42503.166666666664,48518.0,1704353.8333333333,1807081.5833333333,2337931.6666666665,72485291.85000001,73168227.65,87137668.45,123080614.2,136194.82578607253,17004.63859953708,294532.079861111,-446876.37585504353,132341.13726408966,-552923.0385032743,-193677.0367500782,0.10262558607770945,0.012813342887623787,0.2219359446291406,-0.009921017108153343,0.0029380803234391544,-0.012275338820467215,-0.0042997869184233884
986,1323.5,49920.83333333333,54808.33333333333,2042104.25,2082763.125,2574424.083333333,88580594.65,85837606.3,97848792.46666667,131714492.4,159150.2638311719,15458.498168786988,304719.96336523537,-451043.81232380867,104525.33532152418,-535721.8018168453,-134604.65446186066,0.09085722570285963,0.008825095374259923,0.1739614488921733,-0.007077972406468551,0.001640256265507732,-0.0084067756328759,-0.002112273805852171
987,995.5,35898.666666666664,43653.5,1389267.75,1564658.125,2229748.25,56516959.300000004,60393106.03333333,78837562.43333334,125382262.85000001,94728.05291868979,-9528.158609576523,315506.09806629806,-413308.3639083952,159752.59799392894,-733622.1308123581,-64453.50886417925,0.09558639484782457,-0.009614494365353811,0.3183649355967228,-0.013218160868831276,0.005109104300549562,-0.02346222866218547,-0.0020613104478964524
988,2962.0,164579.66666666666,192255.3333333333,10204699.666666666,10951305.916666666,15479071.333333332,675671404.7,691476504.7,881585320.2333333,1393013416.6000001,1060045.149411058,268889.07841923647,3000302.5301222894,-9139474.522424698,-763632.2934657186,-13394801.019847453,-1173735.6415436268,0.12082429082707523,0.030648064593475095,0.3419754579982832,-0.019140734140062055,-0.0015992694847094362,-0.02805263306450063,-0.0024581459043819813
989,6278.5,424126.6666666666,440562.5,32362220.25,30105772.875,37629457.75,2664958369.3,2326503077.5333333,2560562129.2666664,3572742615.3500004,3711518.7484028414,344794.20440458506,6715176.248646174,-22624453.130018234,9062049.884877294,-29780034.839036405,-10125530.23775673,0.09415423552560738,0.008746779130064669,0.1703513652956959,-0.007243331203928253,0.002901260345408987,-0.009534226280036013,-0.0032417388701497982
990,1094.5,38384.666666666664,47542.166666666664,1441942.25,1669591.375,2391139.4166666665,56930894.5,62883938.166666664,83297171.0,132216542.25,95772.64277194068,2263.6270684232004,326034.244111974,-356336.70694993436,91031.89515777538,-757945.4303280599,27691.253538534045,0.07994843002916127,0.0018896150827005164,0.2721646307136613,-0.00899127223769064,0.0022969638987865196,-0.019124871427715892,0.0006987200429027249
991,1235.5,47867.0,52459.166666666664,2010703.0833333333,2062209.7916666665,2561536.583333333,89466782.60000001,87789851.76666667,101125647.53333333,136997465.55,156190.9918723863,29783.29969310644,334127.3017784073,-536546.3403704464,107874.7706458345,-645202.972036615,-139041.26635077596,0.10232234470068009,0.01951134966869032,0.2188902736107326,-0.010000008350805334,0.0020105413570704017,-0.012025121826151878,-0.002591414235822255
992,5386.5,364626.0,368370.5,27475851.25,24607081.125,30450021.416666664,2216658647.9,1846783077.3666666,1994203170.1333332,2794451601.3500004,2793382.137218047,-328862.79647034034,5257999.645525854,-21434594.13342333,12295151.842386305,-22056516.776374996,-7121503.841231346,0.09627577499838194,-0.011334475214282403,0.18122045819279345,-0.010065807115822133,0.005773873120005739,-0.010357865520378168,-0.0033442986414491302
993,5001.0,344057.3333333333,396815.0,26476200.833333332,26247895.083333332,39535828.5,2174072853.6,1973646560.2333333,2507840376.7,4409374808.7,2805845.180375036,-1052067.06956942,8049696.881323736,-33500487.037169456,17595599.86712104,-45176967.11356187,-5120436.681415558,0.1121889271565817,-0.04206585475823931,0.32185911873109224,-0.018941265192389204,0.009948599342228184,-0.02554317833458347,-0.002895108628597542
994,2879.5,176548.66666666666,173134.3333333333,11910500.75,10520071.875,12708928.75,852307809.1,708437725.7166667,752112949.6166667,1037758606.4000001,1085902.1385126691,-95186.22683094814,2298962.652143508,-11110206.56751883,3972851.9006059915,-15653821.602080673,-2842414.189087987,0.13096538460635962,-0.011479948665740536,0.277266723450806,-0.02497062579855548,0.008929140746414299,-0.0351825791147459,-0.006388437573044282
995,5723.5,380391.3333333333,391068.3333333333,28327662.75,26128657.875,32132382.75,2268336246.7000003,1962882445.3833332,2132391892.8166666,2924084660.4,3046354.7260441855,137742.3965146169,5411942.226524662,-19286934.18267584,9035343.679009587,-21991490.83286941,-10978818.470940113,0.09299446453683372,0.004204789513967862,0.1652075069121943,-0.007782318136895518,0.0036457800042373075,-0.00887361238157483,-0.004429976133004404
996,5499.5,363558.6666666666,381942.8333333333,26804964.416666664,25270322.875,32103865.916666664,2119606003.3000002,1874336563.0666666,2102607211.4333334,2992910577.4500003,2770978.7618899755,21004.34976033494,5577758.464226544,-18770905.771645546,9942221.128857583,-22619374.479631305,-11473685.140495777,0.09161926098911076,0.0006944849340115957,0.1844222393533034,-0.008369070255409646,0.00443277208540017,-0.010084922723303361,-0.00511558036662825
997,5901.5,402813.3333333333,420915.3333333333,31076968.083333332,29282934.125,36770281.416666664,2586239352.3,2299501145.15,2555403637.1833334,3574828464.7000003,3582503.7079861984,552897.9526521042,6749148.173404597,-24008487.084393978,7507293.690617025,-33261291.58595884,-10499869.707528114,0.10286362511859935,0.015875234854234584,0.1937867771166155,-0.008973435899278497,0.0028059335214670497,-0.012431773269371206,-0.0039244416959752755
998,577.5,21124.0,21198.666666666664,823912.0833333333,783357.2083333333,889244.4166666666,33581140.1,30811569.583333332,32732560.28333333,40741957.5,51230.91277056269,7944.8539321789285,111091.2245550747,-304093.58149621636,-13524.453288166784,-377811.4536604369,-55908.564036004245,0.15361305154120106,0.02382220402819716,0.3331008775849769,-0.037942617015858535,-0.001687484322875015,-0.047140604612271646,-0.006975869805233312
999,1294.5,51099.166666666664,51778.5,2186694.75,2043935.625,2338500.083333333,99182521.75,87675428.95,91821596.91666667,114727044.35000001,169603.3370778081,28.169418694684282,267420.08159521036,-525054.8096743971,207948.8569010757,-490741.9390734788,-203236.03210131824,0.1012115983928846,1.6810234639306825e-05,0.15958420610668714,-0.008708623281166011,0.0034490651702125965,-0.008139505813326606,-0.0033708976817618656
1000,1299.0,51663.0,52905.166666666664,2221299.5,2109376.0,2443466.6666666665,101028856.5,91052162.21666667,97085961.41666667,122722471.65,166591.5946882218,5265.4337952272035,288765.6196860834,-566400.7603966147,165113.35107085202,-522934.43015210144,-315555.8470249921,0.09872673696899657,0.0031204401296592824,0.17113040687191922,-0.009313243329843655,0.0027149342357025855,-0.008598532936554229,-0.005188637786151245
1001,1139.0,41776.0,46936.33333333333,1664043.5,1737097.0,2211589.5,70266558.2,69798350.93333334,81880723.73333333,113837627.30000001,131792.2480245831,15576.13842551969,277419.71354014287,-434571.88160663843,83234.23895608913,-519220.60588761605,-162399.27104122937,0.10158800175483408,0.012006387336302804,0.21384045547720484,-0.009925498138561454,0.0019010463373031587,-0.011858850918258673,-0.003709153147378498
1002,5131.0,333607.0,405968.1666666666,24473752.5,26323489.833333332,40180672.666666664,1923717341.7,1933983885.1499999,2556392722.15,4446531928.95,2783315.850419022,-71720.10179951787,8060198.6174180955,-29446262.29317403,6930332.650159061,-44722364.54406953,-8046540.994447708,0.1057203186632627,-0.002724186698273994,0.3061552522665887,-0.0156143942100169,0.0036749297730469407,-0.023714813888520613,-0.004266818717548851
1003,5389.0,336732.0,463386.0,23404945.5,28156000.833333332,50189198.5,1735217750.2,1924935548.3333333,2951212762.233333,6073854340.0,2364225.5475041755,-798702.1824395359,10343849.641955838,-22699284.914186478,12219476.915901572,-47505807.12612927,-20664523.70304203,0.08140902225157648,-0.02750226762892555,0.35617696736163745,-0.010647354574360172,0.005731682911099139,-0.02228313247422809,-0.009692926971415309
1004,5602.0,354385.6666666666,486228.6666666666,24996643.666666664,30085678.5,53028793.33333333,1882464735.1000001,2096591887.8999999,3186033779.0333333,6455358476.200001,2578007.333432507,-673420.069994837,10826309.169026934,-25009367.95263195,12196336.261041582,-51697744.08017814,-26655665.492793083,0.08214817875114051,-0.021458524018581785,0.34498023698334057,-0.010647433957651086,0.00519244169267697,-0.022009685206591387,-0.011348325094392684
1005,1112.0,41256.666666666664,50674.5,1644519.0,1865398.9166666665,2718829.5,68976595.8,74060736.91666667,98613220.51666667,161288217.25,113842.25139888097,-14691.870203837054,409562.4584082733,-484623.4869541377,209205.54788903892,-919905.4291168898,61534.61063840985,0.09206486093408806,-0.011881397025772681,0.3312154346374034,-0.01175283096577657,0.005073541641359272,-0.022309057039024836,0.0014923046382325836
1006,629.0,23042.333333333332,22974.5,902767.5,846277.4166666666,955869.0,37088606.300000004,33344946.25,34951570.18333333,43391324.25,58651.2433315668,4646.117514573387,116715.34300476941,-279903.48699652404,30563.57002658397,-404449.80820423923,-48366.7455900684,0.14824359288235248,0.011743266027973308,0.2950031543868543,-0.028208610569043432,0.003080189724432773,-0.040760360854308945,-0.004874389760136077
1007,649.0,24863.333333333332,23996.333333333332,1014157.5,911650.25,1009416.8333333333,43267191.6,37037715.2,37715831.86666667,46213233.1,61637.708868344664,-7654.579652456683,122168.73865776416,-308114.6835026443,126429.08035618905,-389104.203765749,-143479.3136111349,0.14633799271213666,-0.01817322288517046,0.29004854845492806,-0.02871446000776442,0.011782440000705349,-0.03626220266710765,-0.013371420556115962
1008,4452.0,283023.5,299720.0,20052608.5,19009966.333333332,24613655.666666664,1521431169.5500002,1352170159.65,1540395768.5166667,2247170985.2000003,2060177.7829627134,-43897.867026057094,4435740.482479781,-15297692.829255104,7758757.205368161,-18438202.095357895,-7133855.597621441,0.10394279436696398,-0.0022147928218486,0.22379780262097804,-0.011567461083674338,0.00586684038125926,-0.01394217988107953,-0.005394316510541189
1009,5703.0,377621.5,403715.5,28145886.0,26904979.166666664,34933704.33333333,2258806724.55,2025028819.8333333,2307919530.1,3365334268.75,3141853.514948271,173144.57377695665,6354674.885630365,-20932809.7896595,9651533.007797152,-29713317.043456793,-7318617.338592529,0.09660045890580372,0.005323559868187929,0.19538291878613762,-0.008522540980286802,0.003929505231647163,-0.012097418583921216,-0.0029796867603509116
1010,5872.0,375132.1666666666,522961.3333333333,26768410.833333332,32641122.166666664,58659392.33333333,2040667072.15,2299681634.2833333,3550830272.5499997,7358410475.6,2803127.7154811956,-768213.3333711736,12084365.73902513,-27585431.398278713,13836818.85503921,-59785054.961055875,-18276524.723496437,0.08129630213750506,-0.022279720938466738,0.35047074124885413,-0.01044034049811321,0.005236862102012892,-0.022627028067097158,-0.00691717082399493
1011,3299.5,205552.16666666666,208412.3333333333,14148184.25,12924988.458333332,16160960.416666666,1035476801.85,890589346.4,978378733.0333333,1395177823.2,1342700.6247958466,-58677.75676659681,2996632.2804507446,-13221477.346743345,4232803.925264701,-21003625.704379946,-4189875.1684174538,0.12333403087825869,-0.005389856928098742,0.27525624951883326,-0.021142661344988052,0.006768739799993012,-0.03358721069048863,-0.0067000917855405085
1012,1109.5,42674.33333333333,44816.33333333333,1778373.75,1731605.125,2044109.75,78424836.2,72558592.65,78789476.81666666,101276854.2,137004.91228531394,7849.246275850339,233831.48641780624,-515317.73338003457,120455.22302198783,-466557.1774248481,-181860.1796080023,0.111296504814164,0.006376367543000717,0.18995397113649456,-0.012567729407867973,0.0029376995019659152,-0.011378541779872924,-0.004435262711392253
1013,892.0,30078.333333333332,38880.83333333333,1087424.6666666665,1325599.5833333333,1963123.8333333333,41352042.300000004,48385920.11666667,66890688.68333333,108942657.35000001,73180.11945690087,14533.815084703732,268371.36618709564,-251313.81175392866,6678.976904671639,-573063.242252782,-22471.90655450523,0.09197364648507518,0.018266272050392794,0.337292332174254,-0.010575580645182684,0.00028105920000858587,-0.024115174931842624,-0.00094564424597115
1014,770.5,29238.666666666664,30561.5,1188611.5833333333,1154640.9583333333,1379520.4166666665,50699408.300000004,46918189.3,51386494.766666666,67633102.65,79072.80533924606,-5096.240022712387,167313.69083928177,-406866.42634274065,159281.60696062865,-558787.7042866321,-357718.81544807553,0.13319314103956875,-0.008584294097122748,0.2818293334376815,-0.024689952063890325,0.009665715787530985,-0.033909019617918215,-0.021707518325251456
1015,6394.5,392712.1666666666,535324.3333333333,27047594.75,33569804.95833333,56165147.916666664,1998671141.0500002,2348159642.4,3513289529.7666664,6608770719.200001,2929548.6403702013,693367.5804738924,11349737.507912628,-22262211.866536856,-1331857.711434871,-52132317.9231056,6510699.66431427,0.07164527100046841,0.016957051854825524,0.27757006944108104,-0.0068085061219678705,-0.0004073252665214646,-0.015943752932536227,0.0019911830319703817
1016,781.5,29703.666666666664,30416.0,1215178.75,1160171.125,1364185.4166666665,52271961.6,47678922.35,51487088.61666667,67115002.3,86186.02646264341,4103.658162721433,180393.9182661546,-466805.55695252866,72186.26764702937,-683023.5030378764,-21000.859692960978,0.1411168565178574,0.0067191326008990415,0.29536832971053595,-0.027340947530880337,0.004227972282661198,-0.04000490028617151,-0.0012300269232377987
1017,1102.5,39990.83333333333,50223.5,1559164.0833333333,1814975.2083333333,2698021.4166666665,63962186.650000006,70641804.78333333,96281141.55,160220135.85,108581.99653565162,-6775.01199924387,410130.30351473903,-470321.33078766614,106838.26369116735,-966563.8226915896,-52369.562338620424,0.08933067726772415,-0.005573819138522629,0.3374152156887215,-0.011653279974813547,0.0026471608181815836,-0.02394881563310654,-0.0012975749389642591
1018,3465.0,193319.3333333333,242261.66666666666,12129243.5,13599711.833333332,21161228.5,814327854.4000001,859321383.9666667,1172301574.4666667,2070354602.9,1343568.279092515,83445.19777136482,4223071.173561007,-12307849.860208869,1972499.198444441,-19994451.942907333,302364.2154812813,0.11190597203471656,0.006950161084884284,0.3517401326029628,-0.017415024605684195,0.002790992940745813,-0.028291202486036195,0.0004278310437884681
1019,4124.5,218949.0,295600.5,12544606.25,15483231.791666666,24133437.083333332,758164652.6,885843351.4333333,1265382065.0333333,2129579350.5500002,921702.9645108487,-208714.83810663968,2947922.329969287,-5622686.128239036,8938012.695085369,14175980.670315802,-22601689.07954216,0.05418116867798587,-0.012269043590475783,0.17328996776573466,-0.0051465425884469835,0.008181118764625638,0.012975522123912495,-0.020687719848792478
1020,6183.5,431817.1666666666,447920.5,33373433.25,30881337.208333332,36577228.58333333,2749289612.3500004,2385077645.983333,2529648979.7833333,3218124855.9500003,3218009.0682214387,-398643.5795564763,4130754.2047047205,-30754780.67145443,23249777.302367,33076820.258702576,-29904495.252043247,0.08416248175737093,-0.010425959741206756,0.10803404155408096,-0.010228847913035499,0.007732730679448221,0.011001143772978166,-0.009946048294636618
1021,867.0,30499.833333333332,32311.166666666664,1139261.6666666665,1134452.1666666665,1286717.6666666665,44568379.25,42549980.333333336,45366932.166666664,53885549.25,66320.68239779561,-2208.961521209916,82552.16336665396,-175369.85698994994,247641.61114439834,266671.34470039373,-220635.7547045052,0.0882288850811913,-0.0029386641565992268,0.10982223149022263,-0.0079233201450642,0.011188603332492952,0.012048378631551691,-0.009968461798265781
1022,6174.5,402134.6666666666,511430.1666666666,28454491.916666664,32217578.208333332,48653738.08333333,2126060395.7,2230739374.733333,3030223335.0666666,5014673582.45,2264146.117798563,-1090997.3193657175,6292281.224203937,-22052149.576413393,15980308.146333128,42221575.49482018,-57658468.296105385,0.05938829551512191,-0.028616735774851406,0.16504582185297054,-0.007361163129481854,0.005334339616958017,0.014093859817345478,-0.01924680355776546
1023,887.5,32179.833333333332,33489.83333333333,1236110.5833333333,1208756.375,1349771.5833333333,49605098.35,46457332.68333333,48823865.61666667,57227611.550000004,69303.0640532081,-5550.3912284816615,86031.93635367788,-240709.7116103992,215173.71086224169,301430.42186913313,-198885.107532382,0.08798643323557466,-0.0070467176874196855,0.10922523163331452,-0.010258236521041717,0.009169978246277613,0.012845948514016525,-0.008475812878219779
1024,1373.5,49602.166666666664,64962.166666666664,1882679.25,2307601.875,3421840.25,74250551.65,86646406.81666666,120782959.71666667,193582988.45000002,91361.49388221512,-38422.30994923739,349337.0843445379,-338764.7178904563,376830.1332052797,842153.4684490003,-1304193.507978022,0.04842904050722182,-0.020366956863813644,0.18517713633500194,-0.004845365170172455,0.0053898163122605034,0.012045354396328268,-0.018653931371817655
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,828.5,30054.166666666664,30103.0,1153951.4166666665,1087016.2916666665,1170920.9166666665,46269321.650000006,41802702.5,42381055.63333333,47961789.0,63724.58018172067,-4981.993386642542,77148.30471736053,-213993.38781012595,236087.92333387118,267469.04413610836,-189114.0636452213,0.09283718375032012,-0.007258019341354328,0.11239354297269685,-0.010831012882454324,0.011949300701243675,0.013537617644832916,-0.009571776401858318
1027,895.0,33069.666666666664,33041.83333333333,1293451.1666666665,1211167.8333333333,1307901.3333333333,52835453.5,47270861.38333333,47904226.25,54576990.650000006,71548.53711980162,-9706.372687771218,88054.68525760435,-244067.7037504986,236196.74070598464,294809.01091496786,-210086.82647620142,0.08932122857563947,-0.012117440389215337,0.10992751194732289,-0.010184805201413622,0.009856354430893615,0.012302210827778298,-0.00876680269516784
